2020/11/04 01:42:45,Arkansas,60945,0.284,0.694,1225000
2020/11/04 01:43:29,Arkansas,64224,0.277,0.7,1225000
2020/11/04 01:48:46,Arkansas,67746,0.279,0.699,1225000
2020/11/04 01:49:46,Arkansas,73207,0.273,0.705,1225000
2020/11/04 01:50:45,Arkansas,112053,0.293,0.685,1225000
2020/11/04 01:52:47,Arkansas,158484,0.308,0.668,1225000
2020/11/04 01:54:46,Arkansas,166955,0.302,0.674,1225000
2020/11/04 01:56:45,Arkansas,179877,0.294,0.682,1225000
2020/11/04 02:00:47,Arkansas,180308,0.295,0.681,1225000
2020/11/04 02:01:17,Arkansas,180990,0.294,0.681,1225000
2020/11/04 02:01:45,Arkansas,185120,0.294,0.682,1225000
2020/11/04 02:05:15,Arkansas,191879,0.296,0.679,1225000
2020/11/04 02:07:32,Arkansas,197897,0.292,0.683,1225000
2020/11/04 02:08:46,Arkansas,203539,0.292,0.684,1225000
2020/11/04 02:09:59,Arkansas,331194,0.413,0.563,1225000
2020/11/04 02:10:50,Arkansas,336739,0.411,0.565,1225000
2020/11/04 02:11:45,Arkansas,439509,0.4,0.575,1225000
2020/11/04 02:12:53,Arkansas,442939,0.403,0.573,1225000
2020/11/04 02:14:13,Arkansas,460611,0.396,0.579,1225000
2020/11/04 02:14:47,Arkansas,460612,0.396,0.579,1225000
2020/11/04 02:15:46,Arkansas,466464,0.394,0.582,1225000
2020/11/04 02:16:30,Arkansas,471312,0.393,0.582,1225000
2020/11/04 02:23:26,Arkansas,481420,0.393,0.582,1225000
2020/11/04 02:26:59,Arkansas,481890,0.393,0.583,1225000
2020/11/04 02:27:27,Arkansas,484663,0.392,0.584,1225000
2020/11/04 02:29:04,Arkansas,488676,0.39,0.585,1225000
2020/11/04 02:30:56,Arkansas,495309,0.39,0.585,1225000
2020/11/04 02:31:49,Arkansas,497058,0.389,0.586,1225000
2020/11/04 02:32:03,Arkansas,501150,0.388,0.587,1225000
2020/11/04 02:36:37,Arkansas,503998,0.388,0.586,1225000
2020/11/04 02:39:31,Arkansas,507203,0.387,0.588,1225000
2020/11/04 02:40:34,Arkansas,508213,0.388,0.587,1225000
2020/11/04 02:40:46,Arkansas,509308,0.388,0.587,1225000
2020/11/04 02:42:40,Arkansas,511632,0.386,0.588,1225000
2020/11/04 02:45:05,Arkansas,512593,0.386,0.589,1225000
2020/11/04 02:46:03,Arkansas,516520,0.384,0.59,1225000
2020/11/04 02:49:07,Arkansas,519995,0.383,0.592,1225000
2020/11/04 02:49:28,Arkansas,524813,0.382,0.593,1225000
2020/11/04 02:51:05,Arkansas,526522,0.381,0.594,1225000
2020/11/04 02:51:30,Arkansas,527570,0.38,0.594,1225000
2020/11/04 02:52:36,Arkansas,531069,0.379,0.596,1225000
2020/11/04 02:54:49,Arkansas,538562,0.376,0.599,1225000
2020/11/04 02:58:07,Arkansas,539649,0.376,0.599,1225000
2020/11/04 02:59:25,Arkansas,545441,0.373,0.601,1225000
2020/11/04 03:02:04,Arkansas,547210,0.373,0.601,1225000
2020/11/04 03:02:38,Arkansas,549262,0.373,0.602,1225000
2020/11/04 03:06:32,Arkansas,551084,0.372,0.602,1225000
2020/11/04 03:07:07,Arkansas,553227,0.371,0.603,1225000
2020/11/04 03:09:54,Arkansas,565730,0.368,0.606,1225000
2020/11/04 03:10:39,Arkansas,570886,0.367,0.608,1225000
2020/11/04 03:11:29,Arkansas,595253,0.361,0.613,1225000
2020/11/04 03:12:19,Arkansas,597284,0.361,0.613,1225000
2020/11/04 03:14:47,Arkansas,605752,0.358,0.616,1225000
2020/11/04 03:16:50,Arkansas,611464,0.357,0.617,1225000
2020/11/04 03:18:29,Arkansas,624285,0.355,0.619,1225000
2020/11/04 03:20:48,Arkansas,657541,0.353,0.622,1225000
2020/11/04 03:21:20,Arkansas,671410,0.351,0.623,1225000
2020/11/04 03:22:16,Arkansas,673837,0.352,0.623,1225000
2020/11/04 03:22:32,Arkansas,675573,0.351,0.623,1225000
2020/11/04 03:23:33,Arkansas,681809,0.35,0.624,1225000
2020/11/04 03:26:40,Arkansas,698826,0.346,0.628,1225000
2020/11/04 03:30:29,Arkansas,699410,0.346,0.628,1225000
2020/11/04 03:33:22,Arkansas,707768,0.347,0.627,1225000
2020/11/04 03:35:29,Arkansas,709007,0.347,0.627,1225000
2020/11/04 03:36:02,Arkansas,718409,0.345,0.629,1225000
2020/11/04 03:38:49,Arkansas,729232,0.343,0.631,1225000
2020/11/04 03:39:03,Arkansas,735794,0.342,0.632,1225000
2020/11/04 03:40:21,Arkansas,735894,0.342,0.632,1225000
2020/11/04 03:40:55,Arkansas,743250,0.34,0.633,1225000
2020/11/04 03:45:40,Arkansas,757357,0.341,0.633,1225000
2020/11/04 03:47:58,Arkansas,798536,0.339,0.634,1225000
2020/11/04 03:48:30,Arkansas,801876,0.339,0.634,1225000
2020/11/04 03:50:39,Arkansas,812457,0.337,0.636,1225000
2020/11/04 03:51:06,Arkansas,814149,0.337,0.636,1225000
2020/11/04 03:53:11,Arkansas,822060,0.336,0.637,1225000
2020/11/04 03:54:06,Arkansas,822082,0.336,0.637,1225000
2020/11/04 03:56:37,Arkansas,830219,0.335,0.638,1225000
2020/11/04 03:57:18,Arkansas,832112,0.335,0.639,1225000
2020/11/04 04:04:19,Arkansas,834581,0.335,0.639,1225000
2020/11/04 04:08:49,Arkansas,856147,0.331,0.643,1225000
2020/11/04 04:11:41,Arkansas,887590,0.326,0.647,1225000
2020/11/04 04:11:46,Arkansas,891055,0.325,0.648,1225000
2020/11/04 04:12:32,Arkansas,892644,0.325,0.648,1225000
2020/11/04 04:16:23,Arkansas,926583,0.325,0.648,1225000
2020/11/04 04:18:12,Arkansas,928801,0.324,0.648,1225000
2020/11/04 04:18:16,Arkansas,931801,0.323,0.65,1225000
2020/11/04 04:19:42,Arkansas,938855,0.325,0.648,1225000
2020/11/04 04:20:39,Arkansas,941267,0.324,0.648,1225000
2020/11/04 04:22:48,Arkansas,943486,0.324,0.649,1225000
2020/11/04 04:26:30,Arkansas,948688,0.323,0.649,1225000
2020/11/04 04:34:14,Arkansas,973718,0.33,0.642,1225000
2020/11/04 04:35:48,Arkansas,976367,0.33,0.642,1225000
2020/11/04 04:44:01,Arkansas,994022,0.336,0.637,1225000
2020/11/04 04:57:51,Arkansas,999879,0.335,0.638,1225000
2020/11/04 05:01:45,Arkansas,1003467,0.334,0.638,1225000
2020/11/04 05:04:06,Arkansas,1008923,0.335,0.637,1225000
2020/11/04 05:06:08,Arkansas,1009586,0.335,0.637,1225000
2020/11/04 05:07:23,Arkansas,1013230,0.335,0.637,1225000
2020/11/04 05:09:55,Arkansas,1013564,0.335,0.637,1225000
2020/11/04 05:12:11,Arkansas,1032303,0.336,0.636,1225000
2020/11/04 05:14:22,Arkansas,1050915,0.339,0.633,1225000
2020/11/04 05:21:19,Arkansas,1087494,0.335,0.637,1225000
2020/11/04 05:31:10,Arkansas,1180961,0.345,0.627,1225000
2020/11/04 05:37:13,Arkansas,1183783,0.345,0.627,1225000
2020/11/04 05:41:54,Arkansas,1184070,0.345,0.627,1225000
2020/11/04 05:48:28,Arkansas,1185056,0.345,0.626,1225000
2020/11/04 06:33:42,Arkansas,1197343,0.346,0.626,1225000
2020/11/04 06:37:41,Arkansas,1197356,0.346,0.626,1225000
2020/11/04 07:00:19,Arkansas,1198055,0.346,0.626,1225000
2020/11/04 14:36:42,Arkansas,1198076,0.346,0.626,1225000
2020/11/04 17:16:41,Arkansas,1198100,0.346,0.626,1225000
2020/11/04 18:51:43,Arkansas,1207223,0.345,0.627,1225000
